Id,SalePrice
1781,135000.0
1782,135000.0
1783,145000.0
1784,140000.0
1785,135000.0
1786,145000.0
1787,140000.0
1788,140000.0
1789,135000.0
1790,135000.0
1791,145000.0
1792,135000.0
1793,190000.0
1794,135000.0
1795,190000.0
1796,250000.0
1797,140000.0
1798,135000.0
1799,135000.0
1800,140000.0
1801,145000.0
1802,140000.0
1803,140000.0
1804,190000.0
1805,135000.0
1806,140000.0
1807,145000.0
1808,160000.0
1809,145000.0
1810,140000.0
1811,145000.0
1812,145000.0
1813,140000.0
1814,135000.0
1815,140000.0
1816,135000.0
1817,145000.0
1818,140000.0
1819,140000.0
1820,140000.0
1821,140000.0
1822,145000.0
1823,135000.0
1824,135000.0
1825,140000.0
1826,140000.0
1827,135000.0
1828,140000.0
1829,135000.0
1830,140000.0
1831,145000.0
1832,140000.0
1833,140000.0
1834,174000.0
1835,160000.0
1836,140000.0
1837,140000.0
1838,160000.0
1839,135000.0
1840,145000.0
1841,160000.0
1842,145000.0
1843,135000.0
1844,190000.0
1845,160000.0
1846,160000.0
1847,160000.0
1848,135000.0
1849,190000.0
1850,135000.0
1851,145000.0
1852,135000.0
1853,140000.0
1854,190000.0
1855,160000.0
1856,145000.0
1857,160000.0
1858,140000.0
1859,140000.0
1860,140000.0
1861,140000.0
1862,145000.0
1863,140000.0
1864,140000.0
1865,135000.0
1866,190000.0
1867,135000.0
1868,190000.0
1869,135000.0
1870,190000.0
1871,135000.0
1872,190000.0
1873,190000.0
1874,135000.0
1875,185000.0
1876,140000.0
1877,190000.0
1878,135000.0
1879,190000.0
1880,135000.0
1881,135000.0
1882,190000.0
1883,140000.0
1884,145000.0
1885,185000.0
1886,185000.0
1887,135000.0
1888,135000.0
1889,145000.0
1890,135000.0
1891,140000.0
1892,135000.0
1893,135000.0
1894,145000.0
1895,135000.0
1896,140000.0
1897,140000.0
1898,140000.0
1899,135000.0
1900,140000.0
1901,160000.0
1902,190000.0
1903,190000.0
1904,135000.0
1905,190000.0
1906,160000.0
1907,240000.0
1908,140000.0
1909,140000.0
1910,140000.0
1911,190000.0
1912,240000.0
1913,140000.0
1914,135000.0
1915,173000.0
1916,160000.0
1917,145000.0
1918,145000.0
1919,145000.0
1920,135000.0
1921,190000.0
1922,190000.0
1923,190000.0
1924,190000.0
1925,190000.0
1926,190000.0
1927,190000.0
1928,190000.0
1929,140000.0
1930,140000.0
1931,140000.0
1932,145000.0
1933,190000.0
1934,190000.0
1935,140000.0
1936,190000.0
1937,145000.0
1938,190000.0
1939,173000.0
1940,173000.0
1941,190000.0
1942,160000.0
1943,173000.0
1944,190000.0
1945,190000.0
1946,190000.0
1947,145000.0
1948,280000.0
1949,190000.0
1950,190000.0
1951,190000.0
1952,185000.0
1953,185000.0
1954,145000.0
1955,145000.0
1956,190000.0
1957,135000.0
1958,190000.0
1959,145000.0
1960,135000.0
1961,135000.0
1962,140000.0
1963,140000.0
1964,140000.0
1965,140000.0
1966,140000.0
1967,185000.0
1968,185000.0
1969,190000.0
1970,160000.0
1971,145000.0
1972,190000.0
1973,140000.0
1974,190000.0
1975,185000.0
1976,190000.0
1977,160000.0
1978,190000.0
1979,160000.0
1980,160000.0
1981,160000.0
1982,140000.0
1983,140000.0
1984,140000.0
1985,140000.0
1986,140000.0
1987,135000.0
1988,190000.0
1989,190000.0
1990,190000.0
1991,160000.0
1992,190000.0
1993,140000.0
1994,190000.0
1995,190000.0
1996,145000.0
1997,145000.0
1998,190000.0
1999,190000.0
2000,190000.0
2001,145000.0
2002,190000.0
2003,145000.0
2004,145000.0
2005,135000.0
2006,135000.0
2007,135000.0
2008,135000.0
2009,145000.0
2010,145000.0
2011,185000.0
2012,135000.0
2013,190000.0
2014,190000.0
2015,145000.0
2016,140000.0
2017,140000.0
2018,135000.0
2019,135000.0
2020,145000.0
2021,135000.0
2022,240000.0
2023,145000.0
2024,190000.0
2025,145000.0
2026,173000.0
2027,140000.0
2028,140000.0
2029,140000.0
2030,173000.0
2031,173000.0
2032,173000.0
2033,173000.0
2034,140000.0
2035,190000.0
2036,140000.0
2037,140000.0
2038,173000.0
2039,145000.0
2040,190000.0
2041,185000.0
2042,140000.0
2043,190000.0
2044,135000.0
2045,190000.0
2046,145000.0
2047,140000.0
2048,135000.0
2049,160000.0
2050,190000.0
2051,250000.0
2052,135000.0
2053,190000.0
2054,140000.0
2055,135000.0
2056,135000.0
2057,135000.0
2058,160000.0
2059,135000.0
2060,135000.0
2061,190000.0
2062,135000.0
2063,135000.0
2064,190000.0
2065,185000.0
2066,185000.0
2067,135000.0
2068,160000.0
2069,135000.0
2070,140000.0
2071,140000.0
2072,145000.0
2073,190000.0
2074,190000.0
2075,190000.0
2076,135000.0
2077,135000.0
2078,135000.0
2079,140000.0
2080,140000.0
2081,140000.0
2082,145000.0
2083,140000.0
2084,135000.0
2085,135000.0
2086,135000.0
2087,140000.0
2088,140000.0
2089,140000.0
2090,140000.0
2091,160000.0
2092,140000.0
2093,140000.0
2094,140000.0
2095,160000.0
2096,135000.0
2097,140000.0
2098,140000.0
2099,135000.0
2100,185000.0
2101,145000.0
2102,140000.0
2103,140000.0
2104,160000.0
2105,140000.0
2106,145000.0
2107,145000.0
2108,135000.0
2109,135000.0
2110,250000.0
2111,140000.0
2112,140000.0
2113,140000.0
2114,140000.0
2115,140000.0
2116,135000.0
2117,140000.0
2118,140000.0
2119,140000.0
2120,140000.0
2121,135000.0
2122,140000.0
2123,135000.0
2124,140000.0
2125,140000.0
2126,140000.0
2127,140000.0
2128,140000.0
2129,135000.0
2130,145000.0
2131,140000.0
2132,145000.0
2133,135000.0
2134,140000.0
2135,135000.0
2136,160000.0
2137,135000.0
2138,145000.0
2139,160000.0
2140,190000.0
2141,140000.0
2142,190000.0
2143,140000.0
2144,160000.0
2145,135000.0
2146,185000.0
2147,160000.0
2148,140000.0
2149,145000.0
2150,190000.0
2151,140000.0
2152,160000.0
2153,135000.0
2154,145000.0
2155,145000.0
2156,160000.0
2157,135000.0
2158,145000.0
2159,190000.0
2160,190000.0
2161,190000.0
2162,135000.0
2163,135000.0
2164,145000.0
2165,190000.0
2166,135000.0
2167,250000.0
2168,190000.0
2169,190000.0
2170,190000.0
2171,190000.0
2172,190000.0
2173,190000.0
2174,145000.0
2175,190000.0
2176,185000.0
2177,145000.0
2178,190000.0
2179,140000.0
2180,145000.0
2181,135000.0
2182,135000.0
2183,135000.0
2184,135000.0
2185,145000.0
2186,135000.0
2187,190000.0
2188,140000.0
2189,280000.0
2190,140000.0
2191,140000.0
2192,145000.0
2193,145000.0
2194,140000.0
2195,135000.0
2196,140000.0
2197,140000.0
2198,135000.0
2199,140000.0
2200,145000.0
2201,160000.0
2202,140000.0
2203,190000.0
2204,190000.0
2205,190000.0
2206,250000.0
2207,190000.0
2208,145000.0
2209,190000.0
2210,140000.0
2211,135000.0
2212,140000.0
2213,140000.0
2214,140000.0
2215,135000.0
2216,140000.0
2217,185000.0
2218,140000.0
2219,140000.0
2220,145000.0
2221,173000.0
2222,173000.0
2223,240000.0
2224,145000.0
2225,145000.0
2226,135000.0
2227,173000.0
2228,190000.0
2229,190000.0
2230,145000.0
2231,190000.0
2232,190000.0
2233,240000.0
2234,190000.0
2235,250000.0
2236,190000.0
2237,190000.0
2238,190000.0
2239,135000.0
2240,140000.0
2241,160000.0
2242,140000.0
2243,140000.0
2244,140000.0
2245,92000.0
2246,190000.0
2247,140000.0
2248,135000.0
2249,135000.0
2250,185000.0
2251,160000.0
2252,135000.0
2253,190000.0
2254,190000.0
2255,190000.0
2256,140000.0
2257,140000.0
2258,190000.0
2259,140000.0
2260,240000.0
2261,173000.0
2262,173000.0
2263,190000.0
2264,280000.0
2265,160000.0
2266,160000.0
2267,190000.0
2268,190000.0
2269,190000.0
2270,145000.0
2271,185000.0
2272,190000.0
2273,135000.0
2274,135000.0
2275,190000.0
2276,190000.0
2277,140000.0
2278,135000.0
2279,135000.0
2280,240000.0
2281,173000.0
2282,145000.0
2283,140000.0
2284,140000.0
2285,140000.0
2286,135000.0
2287,185000.0
2288,135000.0
2289,185000.0
2290,160000.0
2291,160000.0
2292,185000.0
2293,185000.0
2294,190000.0
2295,240000.0
2296,190000.0
2297,190000.0
2298,190000.0
2299,190000.0
2300,160000.0
2301,145000.0
2302,190000.0
2303,190000.0
2304,190000.0
2305,140000.0
2306,140000.0
2307,173000.0
2308,140000.0
2309,160000.0
2310,140000.0
2311,140000.0
2312,190000.0
2313,145000.0
2314,190000.0
2315,190000.0
2316,190000.0
2317,190000.0
2318,190000.0
2319,140000.0
2320,135000.0
2321,140000.0
2322,135000.0
2323,160000.0
2324,190000.0
2325,190000.0
2326,190000.0
2327,140000.0
2328,190000.0
2329,190000.0
2330,190000.0
2331,190000.0
2332,190000.0
2333,190000.0
2334,145000.0
2335,145000.0
2336,190000.0
2337,135000.0
2338,135000.0
2339,135000.0
2340,190000.0
2341,135000.0
2342,135000.0
2343,135000.0
2344,145000.0
2345,140000.0
2346,135000.0
2347,135000.0
2348,140000.0
2349,145000.0
2350,190000.0
2351,135000.0
2352,190000.0
2353,145000.0
2354,135000.0
2355,135000.0
2356,185000.0
2357,135000.0
2358,145000.0
2359,145000.0
2360,135000.0
2361,135000.0
2362,190000.0
2363,190000.0
2364,190000.0
2365,173000.0
2366,173000.0
2367,173000.0
2368,140000.0
2369,174000.0
2370,140000.0
2371,140000.0
2372,135000.0
2373,190000.0
2374,190000.0
2375,145000.0
2376,185000.0
2377,190000.0
2378,135000.0
2379,140000.0
2380,190000.0
2381,135000.0
2382,190000.0
2383,135000.0
2384,145000.0
2385,190000.0
2386,135000.0
2387,135000.0
2388,160000.0
2389,135000.0
2390,190000.0
2391,250000.0
2392,135000.0
2393,135000.0
2394,145000.0
2395,140000.0
2396,190000.0
2397,240000.0
2398,145000.0
2399,135000.0
2400,140000.0
2401,135000.0
2402,135000.0
2403,145000.0
2404,190000.0
2405,190000.0
2406,135000.0
2407,135000.0
2408,135000.0
2409,135000.0
2410,135000.0
2411,135000.0
2412,190000.0
2413,135000.0
2414,135000.0
2415,145000.0
2416,135000.0
2417,135000.0
2418,135000.0
2419,140000.0
2420,135000.0
2421,135000.0
2422,185000.0
2423,160000.0
2424,190000.0
2425,160000.0
2426,145000.0
2427,145000.0
2428,190000.0
2429,250000.0
2430,250000.0
2431,135000.0
2432,135000.0
2433,135000.0
2434,135000.0
2435,135000.0
2436,135000.0
2437,135000.0
2438,140000.0
2439,135000.0
2440,140000.0
2441,140000.0
2442,140000.0
2443,135000.0
2444,140000.0
2445,140000.0
2446,145000.0
2447,190000.0
2448,145000.0
2449,140000.0
2450,140000.0
2451,140000.0
2452,160000.0
2453,135000.0
2454,145000.0
2455,140000.0
2456,140000.0
2457,140000.0
2458,140000.0
2459,140000.0
2460,140000.0
2461,140000.0
2462,140000.0
2463,140000.0
2464,140000.0
2465,140000.0
2466,140000.0
2467,140000.0
2468,140000.0
2469,140000.0
2470,160000.0
2471,145000.0
2472,145000.0
2473,145000.0
2474,145000.0
2475,160000.0
2476,173000.0
2477,160000.0
2478,145000.0
2479,185000.0
2480,190000.0
2481,190000.0
2482,145000.0
2483,250000.0
2484,250000.0
2485,135000.0
2486,185000.0
2487,160000.0
2488,140000.0
2489,135000.0
2490,185000.0
2491,135000.0
2492,135000.0
2493,190000.0
2494,190000.0
2495,240000.0
2496,190000.0
2497,145000.0
2498,135000.0
2499,190000.0
2500,140000.0
2501,135000.0
2502,145000.0
2503,140000.0
2504,160000.0
2505,140000.0
2506,135000.0
2507,190000.0
2508,190000.0
2509,190000.0
2510,135000.0
2511,135000.0
2512,140000.0
2513,190000.0
2514,190000.0
2515,185000.0
2516,190000.0
2517,185000.0
2518,240000.0
2519,145000.0
2520,145000.0
2521,190000.0
2522,140000.0
2523,190000.0
2524,190000.0
2525,145000.0
2526,250000.0
2527,190000.0
2528,135000.0
2529,135000.0
2530,135000.0
2531,135000.0
2532,140000.0
2533,140000.0
2534,135000.0
2535,145000.0
2536,160000.0
2537,240000.0
2538,190000.0
2539,135000.0
2540,135000.0
2541,140000.0
2542,190000.0
2543,145000.0
2544,135000.0
2545,160000.0
2546,135000.0
2547,140000.0
2548,190000.0
2549,140000.0
2550,280000.0
2551,140000.0
2552,135000.0
2553,140000.0
2554,145000.0
2555,135000.0
2556,135000.0
2557,135000.0
2558,145000.0
2559,135000.0
2560,140000.0
2561,140000.0
2562,140000.0
2563,140000.0
2564,140000.0
2565,185000.0
2566,250000.0
2567,160000.0
2568,190000.0
2569,190000.0
2570,140000.0
2571,240000.0
2572,173000.0
2573,190000.0
2574,190000.0
2575,140000.0
2576,140000.0
2577,145000.0
2578,140000.0
2579,145000.0
2580,145000.0
2581,135000.0
2582,135000.0
2583,173000.0
2584,190000.0
2585,135000.0
2586,190000.0
2587,190000.0
2588,190000.0
2589,190000.0
2590,173000.0
2591,240000.0
2592,250000.0
2593,250000.0
2594,135000.0
2595,135000.0
2596,135000.0
2597,250000.0
2598,190000.0
2599,190000.0
2600,240000.0
2601,173000.0
2602,140000.0
2603,92000.0
2604,140000.0
2605,140000.0
2606,145000.0
2607,160000.0
2608,280000.0
2609,190000.0
2610,140000.0
2611,240000.0
2612,185000.0
2613,190000.0
2614,135000.0
2615,190000.0
2616,190000.0
2617,190000.0
2618,280000.0
2619,135000.0
2620,190000.0
2621,145000.0
2622,190000.0
2623,190000.0
2624,190000.0
2625,160000.0
2626,250000.0
2627,173000.0
2628,190000.0
2629,190000.0
2630,190000.0
2631,190000.0
2632,190000.0
2633,145000.0
2634,190000.0
2635,190000.0
2636,145000.0
2637,190000.0
2638,190000.0
2639,145000.0
2640,135000.0
2641,135000.0
2642,145000.0
2643,140000.0
2644,140000.0
2645,140000.0
2646,140000.0
2647,140000.0
2648,140000.0
2649,135000.0
2650,140000.0
2651,140000.0
2652,190000.0
2653,185000.0
2654,185000.0
2655,190000.0
2656,190000.0
2657,190000.0
2658,190000.0
2659,190000.0
2660,190000.0
2661,190000.0
2662,190000.0
2663,190000.0
2664,140000.0
2665,135000.0
2666,140000.0
2667,145000.0
2668,145000.0
2669,190000.0
2670,190000.0
2671,190000.0
2672,140000.0
2673,140000.0
2674,140000.0
2675,140000.0
2676,190000.0
2677,190000.0
2678,190000.0
2679,190000.0
2680,145000.0
2681,190000.0
2682,190000.0
2683,190000.0
2684,190000.0
2685,190000.0
2686,190000.0
2687,190000.0
2688,135000.0
2689,135000.0
2690,160000.0
2691,140000.0
2692,250000.0
2693,190000.0
2694,185000.0
2695,140000.0
2696,140000.0
2697,190000.0
2698,145000.0
2699,145000.0
2700,145000.0
2701,190000.0
2702,135000.0
2703,145000.0
2704,190000.0
2705,190000.0
2706,135000.0
2707,250000.0
2708,190000.0
2709,250000.0
2710,250000.0
2711,190000.0
2712,145000.0
2713,140000.0
2714,140000.0
2715,140000.0
2716,173000.0
2717,190000.0
2718,135000.0
2719,160000.0
2720,135000.0
2721,135000.0
2722,140000.0
2723,135000.0
2724,145000.0
2725,190000.0
2726,145000.0
2727,145000.0
2728,190000.0
2729,145000.0
2730,135000.0
2731,135000.0
2732,135000.0
2733,135000.0
2734,135000.0
2735,135000.0
2736,145000.0
2737,135000.0
2738,190000.0
2739,190000.0
2740,190000.0
2741,135000.0
2742,190000.0
2743,145000.0
2744,135000.0
2745,135000.0
2746,185000.0
2747,135000.0
2748,140000.0
2749,135000.0
2750,185000.0
2751,185000.0
2752,160000.0
2753,185000.0
2754,160000.0
2755,140000.0
2756,135000.0
2757,135000.0
2758,140000.0
2759,140000.0
2760,145000.0
2761,145000.0
2762,135000.0
2763,135000.0
2764,135000.0
2765,190000.0
2766,145000.0
2767,145000.0
2768,145000.0
2769,135000.0
2770,135000.0
2771,135000.0
2772,145000.0
2773,145000.0
2774,140000.0
2775,140000.0
2776,140000.0
2777,140000.0
2778,140000.0
2779,145000.0
2780,135000.0
2781,140000.0
2782,135000.0
2783,140000.0
2784,145000.0
2785,140000.0
2786,135000.0
2787,140000.0
2788,140000.0
2789,140000.0
2790,140000.0
2791,135000.0
2792,140000.0
2793,190000.0
2794,140000.0
2795,140000.0
2796,185000.0
2797,160000.0
2798,145000.0
2799,140000.0
2800,135000.0
2801,135000.0
2802,145000.0
2803,145000.0
2804,240000.0
2805,135000.0
2806,140000.0
2807,135000.0
2808,190000.0
2809,190000.0
2810,135000.0
2811,190000.0
2812,140000.0
2813,190000.0
2814,145000.0
2815,160000.0
2816,240000.0
2817,185000.0
2818,145000.0
2819,140000.0
2820,135000.0
2821,140000.0
2822,160000.0
2823,160000.0
2824,190000.0
2825,185000.0
2826,135000.0
2827,140000.0
2828,190000.0
2829,145000.0
2830,145000.0
2831,135000.0
2832,185000.0
2833,135000.0
2834,190000.0
2835,135000.0
2836,190000.0
2837,185000.0
2838,185000.0
2839,190000.0
2840,250000.0
2841,190000.0
2842,190000.0
2843,190000.0
2844,190000.0
2845,135000.0
2846,190000.0
2847,145000.0
2848,135000.0
2849,140000.0
2850,190000.0
2851,160000.0
2852,190000.0
2853,145000.0
2854,140000.0
2855,135000.0
2856,190000.0
2857,140000.0
2858,135000.0
2859,140000.0
2860,190000.0
2861,185000.0
2862,140000.0
2863,135000.0
2864,190000.0
2865,140000.0
2866,140000.0
2867,140000.0
2868,140000.0
2869,140000.0
2870,190000.0
2871,140000.0
2872,135000.0
2873,145000.0
2874,145000.0
2875,145000.0
2876,140000.0
2877,140000.0
2878,145000.0
2879,145000.0
2880,140000.0
2881,160000.0
2882,145000.0
2883,190000.0
2884,190000.0
2885,190000.0
2886,160000.0
2887,135000.0
2888,140000.0
2889,135000.0
2890,135000.0
2891,140000.0
2892,145000.0
2893,145000.0
2894,140000.0
2895,173000.0
2896,173000.0
2897,190000.0
2898,145000.0
2899,135000.0
2900,145000.0
2901,280000.0
2902,250000.0
2903,185000.0
2904,135000.0
2905,240000.0
2906,140000.0
2907,140000.0
2908,190000.0
2909,160000.0
2910,75500.0
2911,140000.0
2912,185000.0
2913,140000.0
2914,140000.0
2915,140000.0
2916,140000.0
2917,240000.0
2918,145000.0
2919,145000.0
